id,prediction
050_576_256,0
050_576_272,0
050_576_288,0
050_576_304,0
050_576_320,1
050_576_336,1
050_576_352,0
050_576_368,0
050_576_384,0
050_576_400,0
050_576_416,0
050_576_432,0
050_576_448,0
050_576_464,0
050_576_480,0
050_576_496,0
050_576_512,0
050_576_528,0
050_576_544,0
050_576_560,0
050_576_576,0
050_576_592,0
050_592_0,0
050_592_16,0
050_592_32,0
050_592_48,1
050_592_64,1
050_592_80,1
050_592_96,0
050_592_112,0
050_592_128,0
050_592_144,0
050_592_160,0
050_592_176,0
050_592_192,0
050_592_208,0
050_592_224,0
050_592_240,0
050_592_256,0
050_592_272,0
050_592_288,0
050_592_304,0
050_592_320,1
050_592_336,1
050_592_352,0
050_592_368,0
050_592_384,0
050_592_400,0
050_592_416,0
050_592_432,0
050_592_448,0
050_592_464,0
050_592_480,0
050_592_496,0
050_592_512,1
050_592_528,1
050_592_544,0
050_592_560,0
050_592_576,0
050_592_592,0
050_0_0,0
050_0_16,0
050_0_32,0
050_0_48,1
050_0_64,1
050_0_80,1
050_0_96,1
050_0_112,1
050_0_128,0
050_0_144,0
050_0_160,1
050_0_176,1
050_0_192,1
050_0_208,0
050_0_224,0
050_0_240,0
050_0_256,0
050_0_272,0
050_0_288,0
050_0_304,0
050_0_320,0
050_0_336,0
050_0_352,0
050_0_368,0
050_0_384,0
050_0_400,0
050_0_416,0
050_0_432,0
050_0_448,0
050_0_464,0
050_0_480,0
050_0_496,0
050_0_512,0
050_0_528,0
050_0_544,0
050_0_560,0
050_0_576,0
050_0_592,0
050_16_0,0
050_16_16,0
050_16_32,0
050_16_48,1
050_16_64,1
050_16_80,0
050_16_96,0
050_16_112,0
050_16_128,0
050_16_144,1
050_16_160,1
050_16_176,1
050_16_192,0
050_16_208,0
050_16_224,0
050_16_240,0
050_16_256,0
050_16_272,0
050_16_288,0
050_16_304,0
050_16_320,0
050_16_336,0
050_16_352,0
050_16_368,0
050_16_384,0
050_16_400,0
050_16_416,0
050_16_432,0
050_16_448,0
050_16_464,0
050_16_480,0
050_16_496,0
050_16_512,0
050_16_528,0
050_16_544,0
050_16_560,0
050_16_576,0
050_16_592,0
050_32_0,0
050_32_16,0
050_32_32,0
050_32_48,1
050_32_64,1
050_32_80,0
050_32_96,0
050_32_112,0
050_32_128,0
050_32_144,0
050_32_160,0
050_32_176,0
050_32_192,0
050_32_208,0
050_32_224,0
050_32_240,0
050_32_256,0
050_32_272,0
050_32_288,0
050_32_304,0
050_32_320,0
050_32_336,0
050_32_352,0
050_32_368,0
050_32_384,0
050_32_400,0
050_32_416,0
050_32_432,0
050_32_448,0
050_32_464,0
050_32_480,0
050_32_496,0
050_32_512,0
050_32_528,0
050_32_544,0
050_32_560,0
050_32_576,0
050_32_592,0
050_48_0,0
050_48_16,0
050_48_32,0
050_48_48,1
050_48_64,1
050_48_80,0
050_48_96,0
050_48_112,0
050_48_128,0
050_48_144,0
050_48_160,0
050_48_176,0
050_48_192,0
050_48_208,0
050_48_224,0
050_48_240,0
050_48_256,0
050_48_272,0
050_48_288,0
050_48_304,0
050_48_320,0
050_48_336,0
050_48_352,0
050_48_368,0
050_48_384,0
050_48_400,0
050_48_416,0
050_48_432,0
050_48_448,0
050_48_464,0
050_48_480,0
050_48_496,0
050_48_512,0
050_48_528,0
050_48_544,0
050_48_560,0
050_48_576,0
050_48_592,0
050_64_0,0
050_64_16,0
050_64_32,0
050_64_48,1
050_64_64,1
050_64_80,0
050_64_96,0
050_64_112,0
050_64_128,0
050_64_144,0
050_64_160,0
050_64_176,0
050_64_192,0
050_64_208,0
050_64_224,0
050_64_240,0
050_64_256,0
050_64_272,0
050_64_288,0
050_64_304,0
050_64_320,0
050_64_336,0
050_64_352,0
050_64_368,0
050_64_384,0
050_64_400,0
050_64_416,0
050_64_432,0
050_64_448,0
050_64_464,0
050_64_480,0
050_64_496,0
050_64_512,0
050_64_528,0
050_64_544,0
050_64_560,0
050_64_576,0
050_64_592,0
050_80_0,0
050_80_16,0
050_80_32,0
050_80_48,1
050_80_64,1
050_80_80,0
050_80_96,0
050_80_112,0
050_80_128,0
050_80_144,0
050_80_160,0
050_80_176,0
050_80_192,0
050_80_208,0
050_80_224,0
050_80_240,0
050_80_256,0
050_80_272,0
050_80_288,0
050_80_304,0
050_80_320,0
050_80_336,0
050_80_352,0
050_80_368,0
050_80_384,0
050_80_400,0
050_80_416,0
050_80_432,0
050_80_448,0
050_80_464,0
050_80_480,0
050_80_496,0
050_80_512,0
050_80_528,0
050_80_544,0
050_80_560,0
050_80_576,0
050_80_592,0
050_96_0,0
050_96_16,0
050_96_32,1
050_96_48,1
050_96_64,1
050_96_80,1
050_96_96,0
050_96_112,0
050_96_128,0
050_96_144,0
050_96_160,0
050_96_176,0
050_96_192,0
050_96_208,0
050_96_224,0
050_96_240,0
050_96_256,0
050_96_272,0
050_96_288,0
050_96_304,0
050_96_320,0
050_96_336,0
050_96_352,0
050_96_368,0
050_96_384,0
050_96_400,0
050_96_416,0
050_96_432,0
050_96_448,0
050_96_464,0
050_96_480,0
050_96_496,0
050_96_512,0
050_96_528,0
050_96_544,0
050_96_560,0
050_96_576,0
050_96_592,0
050_112_0,1
050_112_16,1
050_112_32,1
050_112_48,1
050_112_64,1
050_112_80,1
050_112_96,1
050_112_112,1
050_112_128,1
050_112_144,1
050_112_160,1
050_112_176,1
050_112_192,1
050_112_208,1
050_112_224,1
050_112_240,1
050_112_256,1
050_112_272,1
050_112_288,1
050_112_304,1
050_112_320,1
050_112_336,1
050_112_352,1
050_112_368,1
050_112_384,1
050_112_400,1
050_112_416,1
050_112_432,1
050_112_448,1
050_112_464,1
050_112_480,1
050_112_496,1
050_112_512,1
050_112_528,1
050_112_544,1
050_112_560,1
050_112_576,1
050_112_592,1
050_128_0,1
050_128_16,1
050_128_32,1
050_128_48,1
050_128_64,1
050_128_80,1
050_128_96,1
050_128_112,1
050_128_128,1
050_128_144,1
050_128_160,1
050_128_176,1
050_128_192,1
050_128_208,1
050_128_224,1
050_128_240,1
050_128_256,1
050_128_272,1
050_128_288,1
050_128_304,1
050_128_320,1
050_128_336,1
050_128_352,1
050_128_368,1
050_128_384,1
050_128_400,1
050_128_416,1
050_128_432,1
050_128_448,1
050_128_464,1
050_128_480,1
050_128_496,1
050_128_512,1
050_128_528,1
050_128_544,1
050_128_560,1
050_128_576,1
050_128_592,1
050_144_0,0
050_144_16,0
050_144_32,0
050_144_48,1
050_144_64,1
050_144_80,0
050_144_96,0
050_144_112,0
050_144_128,0
050_144_144,0
050_144_160,1
050_144_176,1
050_144_192,1
050_144_208,0
050_144_224,1
050_144_240,1
050_144_256,1
050_144_272,1
050_144_288,1
050_144_304,1
050_144_320,1
050_144_336,1
050_144_352,1
050_144_368,1
050_144_384,1
050_144_400,1
050_144_416,1
050_144_432,1
050_144_448,1
050_144_464,1
050_144_480,1
050_144_496,1
050_144_512,1
050_144_528,1
050_144_544,1
050_144_560,1
050_144_576,1
050_144_592,1
050_160_0,0
050_160_16,0
050_160_32,0
050_160_48,1
050_160_64,1
050_160_80,0
050_160_96,0
050_160_112,0
050_160_128,0
050_160_144,0
050_160_160,0
050_160_176,0
050_160_192,0
050_160_208,0
050_160_224,0
050_160_240,0
050_160_256,0
050_160_272,0
050_160_288,0
050_160_304,0
050_160_320,0
050_160_336,0
050_160_352,0
050_160_368,0
050_160_384,0
050_160_400,0
050_160_416,0
050_160_432,0
050_160_448,0
050_160_464,1
050_160_480,1
050_160_496,1
050_160_512,1
050_160_528,0
050_160_544,0
050_160_560,0
050_160_576,0
050_160_592,0
050_176_0,0
050_176_16,0
050_176_32,0
050_176_48,1
050_176_64,1
050_176_80,0
050_176_96,0
050_176_112,0
050_176_128,0
050_176_144,0
050_176_160,0
050_176_176,0
050_176_192,0
050_176_208,0
050_176_224,0
050_176_240,0
050_176_256,0
050_176_272,0
050_176_288,0
050_176_304,0
050_176_320,0
050_176_336,0
050_176_352,0
050_176_368,0
050_176_384,0
050_176_400,0
050_176_416,0
050_176_432,0
050_176_448,0
050_176_464,1
050_176_480,1
050_176_496,0
050_176_512,0
050_176_528,0
050_176_544,0
050_176_560,0
050_176_576,0
050_176_592,0
050_192_0,0
050_192_16,0
050_192_32,0
050_192_48,1
050_192_64,1
050_192_80,0
050_192_96,0
050_192_112,0
050_192_128,0
050_192_144,0
050_192_160,0
050_192_176,0
050_192_192,0
050_192_208,0
050_192_224,0
050_192_240,0
050_192_256,0
050_192_272,0
050_192_288,0
050_192_304,0
050_192_320,0
050_192_336,0
050_192_352,0
050_192_368,0
050_192_384,0
050_192_400,0
050_192_416,0
050_192_432,0
050_192_448,0
050_192_464,1
050_192_480,1
050_192_496,0
050_192_512,0
050_192_528,0
050_192_544,0
050_192_560,0
050_192_576,0
050_192_592,0
050_208_0,0
050_208_16,0
050_208_32,0
050_208_48,1
050_208_64,1
050_208_80,0
050_208_96,0
050_208_112,0
050_208_128,0
050_208_144,0
050_208_160,0
050_208_176,0
050_208_192,0
050_208_208,0
050_208_224,0
050_208_240,0
050_208_256,0
050_208_272,0
050_208_288,0
050_208_304,0
050_208_320,0
050_208_336,0
050_208_352,0
050_208_368,0
050_208_384,0
050_208_400,0
050_208_416,0
050_208_432,0
050_208_448,0
050_208_464,0
050_208_480,0
050_208_496,0
050_208_512,0
050_208_528,0
050_208_544,0
050_208_560,0
050_208_576,0
050_208_592,0
050_224_0,0
050_224_16,0
050_224_32,1
050_224_48,1
050_224_64,1
050_224_80,0
050_224_96,0
050_224_112,0
050_224_128,0
050_224_144,0
050_224_160,0
050_224_176,0
050_224_192,0
050_224_208,0
050_224_224,0
050_224_240,0
050_224_256,0
050_224_272,0
050_224_288,0
050_224_304,0
050_224_320,0
050_224_336,0
050_224_352,0
050_224_368,0
050_224_384,0
050_224_400,0
050_224_416,0
050_224_432,0
050_224_448,0
050_224_464,0
050_224_480,0
050_224_496,0
050_224_512,0
050_224_528,0
050_224_544,0
050_224_560,0
050_224_576,0
050_224_592,0
050_240_0,0
050_240_16,0
050_240_32,1
050_240_48,1
050_240_64,1
050_240_80,0
050_240_96,0
050_240_112,0
050_240_128,0
050_240_144,0
050_240_160,0
050_240_176,0
050_240_192,0
050_240_208,0
050_240_224,0
050_240_240,0
050_240_256,0
050_240_272,0
050_240_288,0
050_240_304,0
050_240_320,0
050_240_336,0
050_240_352,0
050_240_368,0
050_240_384,0
050_240_400,0
050_240_416,0
050_240_432,0
050_240_448,0
050_240_464,0
050_240_480,0
050_240_496,0
050_240_512,0
050_240_528,0
050_240_544,0
050_240_560,0
050_240_576,0
050_240_592,0
050_256_0,0
050_256_16,0
050_256_32,1
050_256_48,1
050_256_64,1
050_256_80,0
050_256_96,0
050_256_112,0
050_256_128,0
050_256_144,0
050_256_160,0
050_256_176,0
050_256_192,0
050_256_208,0
050_256_224,0
050_256_240,0
050_256_256,0
050_256_272,0
050_256_288,0
050_256_304,0
050_256_320,0
050_256_336,0
050_256_352,0
050_256_368,0
050_256_384,0
050_256_400,0
050_256_416,0
050_256_432,0
050_256_448,0
050_256_464,0
050_256_480,0
050_256_496,0
050_256_512,0
050_256_528,0
050_256_544,0
050_256_560,0
050_256_576,0
050_256_592,0
050_272_0,0
050_272_16,1
050_272_32,1
050_272_48,1
050_272_64,1
050_272_80,1
050_272_96,1
050_272_112,1
050_272_128,1
050_272_144,1
050_272_160,1
050_272_176,1
050_272_192,1
050_272_208,1
050_272_224,1
050_272_240,1
050_272_256,0
050_272_272,1
050_272_288,1
050_272_304,1
050_272_320,1
050_272_336,1
050_272_352,1
050_272_368,1
050_272_384,1
050_272_400,1
050_272_416,1
050_272_432,1
050_272_448,1
050_272_464,1
050_272_480,1
050_272_496,1
050_272_512,1
050_272_528,1
050_272_544,1
050_272_560,1
050_272_576,1
050_272_592,0
050_288_0,0
050_288_16,0
050_288_32,1
050_288_48,1
050_288_64,1
050_288_80,0
050_288_96,0
050_288_112,0
050_288_128,0
050_288_144,0
050_288_160,0
050_288_176,0
050_288_192,0
050_288_208,0
050_288_224,0
050_288_240,0
050_288_256,0
050_288_272,0
050_288_288,0
050_288_304,0
050_288_320,0
050_288_336,0
050_288_352,0
050_288_368,0
050_288_384,0
050_288_400,0
050_288_416,0
050_288_432,0
050_288_448,0
050_288_464,0
050_288_480,1
050_288_496,1
050_288_512,1
050_288_528,1
050_288_544,1
050_288_560,1
050_288_576,1
050_288_592,0
050_304_0,0
050_304_16,0
050_304_32,1
050_304_48,1
050_304_64,1
050_304_80,0
050_304_96,0
050_304_112,0
050_304_128,0
050_304_144,0
050_304_160,0
050_304_176,0
050_304_192,0
050_304_208,0
050_304_224,0
050_304_240,0
050_304_256,0
050_304_272,0
050_304_288,0
050_304_304,0
050_304_320,0
050_304_336,0
050_304_352,0
050_304_368,0
050_304_384,0
050_304_400,0
050_304_416,0
050_304_432,0
050_304_448,0
050_304_464,0
050_304_480,0
050_304_496,0
050_304_512,0
050_304_528,0
050_304_544,0
050_304_560,0
050_304_576,0
050_304_592,0
050_320_0,0
050_320_16,0
050_320_32,1
050_320_48,1
050_320_64,1
050_320_80,0
050_320_96,0
050_320_112,0
050_320_128,0
050_320_144,0
050_320_160,0
050_320_176,0
050_320_192,0
050_320_208,0
050_320_224,0
050_320_240,0
050_320_256,0
050_320_272,0
050_320_288,0
050_320_304,0
050_320_320,0
050_320_336,0
050_320_352,0
050_320_368,0
050_320_384,0
050_320_400,0
050_320_416,0
050_320_432,0
050_320_448,0
050_320_464,0
050_320_480,0
050_320_496,0
050_320_512,0
050_320_528,0
050_320_544,0
050_320_560,0
050_320_576,0
050_320_592,0
050_336_0,0
050_336_16,0
050_336_32,1
050_336_48,1
050_336_64,1
050_336_80,0
050_336_96,0
050_336_112,0
050_336_128,0
050_336_144,0
050_336_160,0
050_336_176,0
050_336_192,0
050_336_208,0
050_336_224,0
050_336_240,0
050_336_256,0
050_336_272,0
050_336_288,0
050_336_304,0
050_336_320,0
050_336_336,0
050_336_352,0
050_336_368,0
050_336_384,0
050_336_400,0
050_336_416,0
050_336_432,0
050_336_448,0
050_336_464,0
050_336_480,0
050_336_496,0
050_336_512,0
050_336_528,0
050_336_544,0
050_336_560,0
050_336_576,0
050_336_592,0
050_352_0,0
050_352_16,0
050_352_32,1
050_352_48,1
050_352_64,1
050_352_80,0
050_352_96,0
050_352_112,0
050_352_128,0
050_352_144,0
050_352_160,0
050_352_176,0
050_352_192,0
050_352_208,0
050_352_224,0
050_352_240,0
050_352_256,0
050_352_272,0
050_352_288,0
050_352_304,0
050_352_320,0
050_352_336,0
050_352_352,0
050_352_368,0
050_352_384,0
050_352_400,0
050_352_416,0
050_352_432,0
050_352_448,0
050_352_464,0
050_352_480,0
050_352_496,0
050_352_512,0
050_352_528,0
050_352_544,0
050_352_560,0
050_352_576,0
050_352_592,0
050_368_0,0
050_368_16,0
050_368_32,1
050_368_48,1
050_368_64,1
050_368_80,0
050_368_96,0
050_368_112,0
050_368_128,0
050_368_144,0
050_368_160,0
050_368_176,0
050_368_192,0
050_368_208,0
050_368_224,0
050_368_240,0
050_368_256,0
050_368_272,0
050_368_288,0
050_368_304,0
050_368_320,0
050_368_336,0
050_368_352,0
050_368_368,0
050_368_384,0
050_368_400,0
050_368_416,0
050_368_432,0
050_368_448,0
050_368_464,0
050_368_480,0
050_368_496,0
050_368_512,0
050_368_528,0
050_368_544,0
050_368_560,0
050_368_576,0
050_368_592,0
050_384_0,0
050_384_16,0
050_384_32,1
050_384_48,1
050_384_64,1
050_384_80,0
050_384_96,0
050_384_112,0
050_384_128,0
050_384_144,0
050_384_160,0
050_384_176,0
050_384_192,0
050_384_208,0
050_384_224,0
050_384_240,0
050_384_256,0
050_384_272,0
050_384_288,0
050_384_304,0
050_384_320,0
050_384_336,0
050_384_352,0
050_384_368,0
050_384_384,0
050_384_400,0
050_384_416,0
050_384_432,0
050_384_448,0
050_384_464,0
050_384_480,0
050_384_496,0
050_384_512,0
050_384_528,0
050_384_544,0
050_384_560,0
050_384_576,0
050_384_592,0
050_400_0,1
050_400_16,1
050_400_32,1
050_400_48,1
050_400_64,1
050_400_80,1
050_400_96,1
050_400_112,1
050_400_128,1
050_400_144,1
050_400_160,0
050_400_176,1
050_400_192,1
050_400_208,1
050_400_224,1
050_400_240,1
050_400_256,1
050_400_272,1
050_400_288,1
050_400_304,1
050_400_320,1
050_400_336,0
050_400_352,0
050_400_368,0
050_400_384,0
050_400_400,0
050_400_416,0
050_400_432,1
050_400_448,0
050_400_464,0
050_400_480,0
050_400_496,0
050_400_512,0
050_400_528,0
050_400_544,0
050_400_560,0
050_400_576,0
050_400_592,0
050_416_0,1
050_416_16,1
050_416_32,1
050_416_48,1
050_416_64,1
050_416_80,1
050_416_96,1
050_416_112,1
050_416_128,1
050_416_144,1
050_416_160,1
050_416_176,1
050_416_192,1
050_416_208,1
050_416_224,1
050_416_240,1
050_416_256,1
050_416_272,1
050_416_288,1
050_416_304,1
050_416_320,1
050_416_336,1
050_416_352,1
050_416_368,1
050_416_384,1
050_416_400,1
050_416_416,1
050_416_432,1
050_416_448,1
050_416_464,1
050_416_480,1
050_416_496,1
050_416_512,1
050_416_528,1
050_416_544,1
050_416_560,1
050_416_576,1
050_416_592,1
050_432_0,1
050_432_16,1
050_432_32,1
050_432_48,1
050_432_64,1
050_432_80,1
050_432_96,1
050_432_112,1
050_432_128,1
050_432_144,1
050_432_160,1
050_432_176,1
050_432_192,1
050_432_208,1
050_432_224,1
050_432_240,1
050_432_256,1
050_432_272,1
050_432_288,1
050_432_304,1
050_432_320,1
050_432_336,1
050_432_352,1
050_432_368,1
050_432_384,1
050_432_400,1
050_432_416,1
050_432_432,1
050_432_448,1
050_432_464,1
050_432_480,1
050_432_496,1
050_432_512,1
050_432_528,1
050_432_544,1
050_432_560,1
050_432_576,1
050_432_592,1
050_448_0,0
050_448_16,0
050_448_32,1
050_448_48,1
050_448_64,1
050_448_80,0
050_448_96,0
050_448_112,0
050_448_128,0
050_448_144,0
050_448_160,0
050_448_176,0
050_448_192,0
050_448_208,0
050_448_224,0
050_448_240,0
050_448_256,0
050_448_272,0
050_448_288,0
050_448_304,0
050_448_320,0
050_448_336,0
050_448_352,0
050_448_368,0
050_448_384,0
050_448_400,0
050_448_416,0
050_448_432,0
050_448_448,0
050_448_464,0
050_448_480,1
050_448_496,0
050_448_512,0
050_448_528,1
050_448_544,1
050_448_560,1
050_448_576,1
050_448_592,0
050_464_0,0
050_464_16,0
050_464_32,1
050_464_48,1
050_464_64,1
050_464_80,0
050_464_96,0
050_464_112,0
050_464_128,0
050_464_144,0
050_464_160,0
050_464_176,0
050_464_192,0
050_464_208,0
050_464_224,0
050_464_240,0
050_464_256,0
050_464_272,0
050_464_288,0
050_464_304,0
050_464_320,0
050_464_336,0
050_464_352,0
050_464_368,1
050_464_384,1
050_464_400,1
050_464_416,1
050_464_432,1
050_464_448,0
050_464_464,0
050_464_480,0
050_464_496,0
050_464_512,0
050_464_528,0
050_464_544,0
050_464_560,0
050_464_576,0
050_464_592,0
050_480_0,0
050_480_16,0
050_480_32,1
050_480_48,1
050_480_64,1
050_480_80,0
050_480_96,0
050_480_112,0
050_480_128,0
050_480_144,0
050_480_160,0
050_480_176,0
050_480_192,0
050_480_208,0
050_480_224,0
050_480_240,0
050_480_256,0
050_480_272,0
050_480_288,0
050_480_304,0
050_480_320,0
050_480_336,0
050_480_352,0
050_480_368,0
050_480_384,1
050_480_400,1
050_480_416,1
050_480_432,1
050_480_448,1
050_480_464,0
050_480_480,0
050_480_496,0
050_480_512,0
050_480_528,0
050_480_544,0
050_480_560,0
050_480_576,0
050_480_592,0
050_496_0,0
050_496_16,0
050_496_32,1
050_496_48,1
050_496_64,1
050_496_80,0
050_496_96,0
050_496_112,0
050_496_128,0
050_496_144,0
050_496_160,0
050_496_176,0
050_496_192,0
050_496_208,0
050_496_224,0
050_496_240,0
050_496_256,0
050_496_272,0
050_496_288,0
050_496_304,0
050_496_320,0
050_496_336,0
050_496_352,0
050_496_368,0
050_496_384,1
050_496_400,1
050_496_416,0
050_496_432,0
050_496_448,0
050_496_464,0
050_496_480,0
050_496_496,0
050_496_512,0
050_496_528,0
050_496_544,0
050_496_560,0
050_496_576,0
050_496_592,0
050_512_0,0
050_512_16,0
050_512_32,1
050_512_48,1
050_512_64,1
050_512_80,0
050_512_96,0
050_512_112,0
050_512_128,0
050_512_144,0
050_512_160,0
050_512_176,0
050_512_192,0
050_512_208,0
050_512_224,0
050_512_240,0
050_512_256,0
050_512_272,0
050_512_288,0
050_512_304,0
050_512_320,0
050_512_336,0
050_512_352,0
050_512_368,0
050_512_384,0
050_512_400,0
050_512_416,0
050_512_432,0
050_512_448,0
050_512_464,0
050_512_480,0
050_512_496,0
050_512_512,0
050_512_528,0
050_512_544,0
050_512_560,0
050_512_576,0
050_512_592,0
050_528_0,0
050_528_16,0
050_528_32,1
050_528_48,1
050_528_64,1
050_528_80,0
050_528_96,0
050_528_112,0
050_528_128,0
050_528_144,0
050_528_160,0
050_528_176,0
050_528_192,0
050_528_208,0
050_528_224,0
050_528_240,0
050_528_256,0
050_528_272,0
050_528_288,0
050_528_304,0
050_528_320,0
